"","Healthy_1W","Healthy_3W","Healthy_5W","Diabetic_1W","Diabetic_3W","Diabetic_5W","Trained_diabetic_1W","Trained_diabetic_3W","Trained_diabetic_5W","Trained_1W","Trained_3W","Trained_5W"
"95465_s_at",9.32976798297173,9.37336160838313,9.37115985196697,9.29221790291391,8.89475030545218,8.87428814877138,9.42139662661668,8.92777840166973,9.07638022631621,9.57894859161164,9.49034951461623,9.508281577562
"95157_at",8.62045821930232,8.57567012702274,8.08779535305864,8.58258794894078,8.3246459501287,8.00133430423761,8.71909639044325,8.4579856118796,8.05649014137936,8.80517302487899,8.6256135389529,8.42291876587271
"103577_at",4.72067120265058,4.81816604453603,4.7263305684179,5.0828316864785,5.12296145778327,4.90228582004079,5.02790097961385,5.02633189403594,4.90043615785731,4.89941580248755,4.87231622664484,4.54398631028847
"94689_at",6.62635090798285,6.82292231050688,5.64927704794814,7.03843311608266,7.08291998311756,4.99480666612425,6.64638513106349,6.63652226242715,5.68329400638825,7.28915678925763,6.63069235305883,5.87252915144991
"160710_at",5.59719919036493,5.89810175862,6.17621154373621,5.89390495358322,5.83652913679749,6.35514788708972,5.81741377023219,5.75683495563351,6.07692430748925,5.74245978448326,5.80767295119407,6.05830163328917
"98525_f_at",9.44502090929417,9.95545502213717,9.46098284399745,10.0145868420319,9.49718156096414,9.62562985236534,9.77909328020286,9.69304366898127,9.77557980553665,10.037008144328,9.87275913536407,9.71271320307503
"100468_g_at",6.2336841576382,5.90628029192174,6.43170280738316,6.07080953058113,5.99522548120782,6.50194651752571,5.87629090849526,5.93423581984614,6.5308230384355,6.14765587515035,5.93049510952629,6.30816742962921
"100611_at",6.30427165488443,6.34095311035595,6.84519452189192,6.54615505434155,8.72910621477316,7.82703331586315,6.53005557740842,6.92696340304634,8.65543433037772,6.57251012352926,6.29952391502471,6.49364317209382
"96865_at",7.28875400112032,7.21545727039669,7.4538983159994,6.59935046314443,6.67352289900648,6.97688746431236,6.50051642997707,6.78015615840685,7.03512462322967,7.17997751833324,7.14076513525101,7.32421153119922
"102352_at",6.1151010491308,6.02013729032532,5.75917904260518,5.84337912093551,5.87182745220705,5.73391208429397,5.97605426222285,5.86060355585145,5.68741062387007,6.01720377738814,6.10196968335722,5.73732080087861
"102984_g_at",7.3989149494472,7.6090844803482,7.93334224125314,8.06280215189958,8.16399656080098,8.30481605610722,7.68747435528693,7.83507109474248,8.22639180162681,7.73785854089799,7.46714699635969,7.61065487908891
"93613_at",4.81699857481664,4.88376895958994,4.56134897011951,4.5022140453508,4.65428442200362,4.33565671123838,4.78403149795584,4.67135933733389,4.42667495801899,4.6488806695459,4.98936324406618,4.68173424486409
"160440_at",8.14961516733354,8.40923057616784,8.63547953456836,9.07523466435544,8.68579783796245,8.95088921005764,8.68664397383601,8.65999777482216,8.8136803397141,8.31508152987306,8.17948803538233,8.44170175294962
"103794_i_at",3.65306965617602,3.57229695376201,3.39826363686792,3.39322408967275,3.66380933225114,3.25678707301287,3.6000478800229,3.31658527610475,3.0871478986078,3.29222772130793,3.67888200707839,3.34693184408221
"100302_at",6.05015034387408,6.43086343876808,6.08898451610401,6.59875239050307,6.31717031765185,5.9603082940315,6.63661748951438,6.24545682505275,6.1453078311929,6.4228174182258,6.46281734507514,6.1385709321313
"102919_at",7.8788692146886,7.79261806011025,7.67253433572658,8.3332113357825,8.28388123647692,7.97401028035775,8.09481444316327,8.0017930481376,8.10311371329629,7.84530553901781,7.828421018102,7.66575463701372
"161846_r_at",10.6771640393462,10.4352272736403,10.0698496923436,10.3852164856308,10.4043580682944,10.0359537634888,10.6441063011278,10.4408905483482,10.1128615178251,10.595158263691,10.3670875271071,10.2691523087517
"160550_i_at",6.70910334408606,6.92899985052042,7.34248817568206,6.67995111619123,7.02962415472584,7.59465392203923,6.4171022523157,6.75396965623762,7.12743186425147,6.60738901087136,6.78302081579286,7.17513675625478
"160353_i_at",6.37730538795919,7.05630205930446,6.62350459189374,7.30010347558955,7.34303640493418,5.59758807067159,7.19852406683258,6.75749884471569,6.01037400487211,7.01339814507417,7.26855071096418,7.05380425735531
"161744_f_at",4.19639899071678,4.00832264660532,3.63309415218855,3.70203005833201,3.81116330637529,3.86952986742766,3.94767315080955,3.87656227053499,3.37188483735766,3.77190748971027,3.99744469586719,3.61432941742899
"96011_at",5.68915724943471,6.04479424807424,6.90722517532698,6.6949403914418,7.17416811109538,7.67243285681736,6.24264099455195,6.8784687537942,7.22015053032148,5.9103273087136,6.10192250433959,6.56224541664305
"100614_at",12.7168338087737,12.9312111632344,13.0104437274178,11.4735632055571,11.9332278269251,12.3192783665394,12.4390060144815,12.3082570399437,12.5927680092271,12.8543175030328,13.0037742245083,13.0691124854302
"103285_at",4.8405341174269,4.76158312863995,4.47062272558555,4.71495551948248,4.75581471491675,4.54362417871773,4.86051821264412,4.62706575554362,4.39906558286449,4.88336624485616,4.85806371732478,4.5142316082746
"96311_at",6.26609697488487,6.83814734106648,6.19601355583249,6.37852884381408,6.14251428382771,6.32924187628382,6.45198233444329,6.56344332956111,6.44326748330327,6.74649757679603,6.48769712339208,6.66030421031939
"93093_at",8.09068925572224,8.35538407080817,8.71195518270646,8.82366157237523,8.75908423682378,9.07382626677442,8.4787145929846,8.75133339870689,8.90581031488915,8.24018197382849,8.33041248118196,8.61012224876564
"99958_at",4.55543712335389,4.59102199806309,4.15464350027933,4.4279718253441,4.41416718040341,4.03341703763087,4.59641852953254,4.40758450474067,3.79026847076594,4.51857444334737,4.56803525470195,4.31864901448427
"162199_r_at",5.0360305775414,5.3155537310863,4.9442784280586,5.04103288468631,4.91665014917611,4.88980958460019,4.73238700643738,5.13152522486392,4.85102786435247,4.67601557188486,4.87341963181828,4.72245444153704
"99329_at",5.96944022297325,5.98371820608328,5.86166432445021,6.34031877742551,6.4200899802397,5.82483264476742,6.06672160724451,6.35969561938544,6.1462216541931,5.98374994897581,6.25470554330793,5.93019687340519
"99465_at",6.92741216434102,7.25616097095832,7.5338930246549,7.82929798711242,7.71589435789622,7.83041971499987,7.3263648215676,7.62032461000671,7.82111744641116,7.20842878168255,7.07766195390842,7.43426558830826
"93852_at",7.82796006094662,8.07191979069477,8.42008555346136,8.34403090350792,8.32938986967111,8.80641816212659,7.99349090223922,8.24702452664927,8.45570384559176,8.02438681572054,8.0072987865255,8.29096987132573
"104592_i_at",8.80548998765687,8.97299195448053,7.53511839306428,8.3289624801992,8.23049375028523,6.5408943109201,8.78052437798352,8.05579406823816,6.83585670512738,9.41053067278946,9.2565751330225,7.97691551759062
"99937_at",5.5559918717233,5.56418252934528,6.09610394305513,5.35506361302637,5.27659380197781,6.44715060343818,5.20701902319037,5.62458636297645,5.87970461786768,5.57436621736976,5.71315413453872,5.92494319394036
"103838_at",9.51179567054449,9.68930527279135,9.59278680995953,9.00053402263702,9.30891481855705,9.07964103280715,9.37509629734879,9.44935109717897,9.28054510781929,9.6651451402433,9.779870878268,9.70844916291148
"99577_at",7.23127051716571,7.3037253710205,7.64711053005362,6.9452278739649,7.12901034461245,8.07193744867845,6.9459780239529,7.41203122286402,7.8165653131234,6.95390593485808,7.0446958336686,7.5818754537736
"99640_at",6.01467570051073,6.04740494103028,6.4248680942393,6.27005970696476,6.3041299431929,6.79486654852076,6.20215445231177,6.23533542331984,6.66093662754608,6.10912138192975,5.92217356890566,6.39545144307625
"161931_r_at",6.14058927366049,5.59644151238003,5.32766483775605,5.67421480904333,5.50618431587081,5.39116749163333,5.8570216422179,5.54754994697658,5.40575017110536,5.7881250254265,5.61898097671233,5.21084982474999
"101007_at",9.69329539959786,9.88236699160015,9.93485369927987,11.2092447749245,10.816154088787,10.2401173277389,10.7293721017504,10.6153750830478,10.5253350879519,9.95196752836277,9.82417811873733,9.93913816741426
"102061_at",9.18909377108317,9.34627280939111,10.1028742448667,8.46277276593892,8.78648638625721,9.73198984497815,8.62696973009238,9.07175695680759,9.56762048639269,9.14484143010271,9.11766262231313,9.91221200476012
"98979_at",7.77632111345519,7.90986295485289,8.22155060685455,7.67229006244806,8.02151431981475,8.56082928359693,7.61282232801084,7.91555260536475,8.19967039296212,7.7802262097521,7.7312841100838,7.92069120802556
"160637_at",7.21801308035414,7.41419237921082,7.80057141837529,7.24896261743578,7.53620164201648,8.01452954046287,7.40694285739841,7.51551349634428,7.81470890453881,7.38820846515945,7.22604151523392,7.5121790519329
"101082_at",9.74089756106748,9.90621738375421,10.3227527538972,10.0458737084104,9.83862335707885,10.4678213079327,9.59567244128443,9.67934019736582,9.96067316706796,9.6809060756592,9.4712740724914,10.110396844974
"93991_at",11.9398902796662,12.1400119310883,12.0494242807109,11.4950800060898,11.6091613486681,11.6421756019452,11.905097834274,11.7839995242609,11.8853073315949,12.1627377936094,12.1237399111678,12.2002684385764
"103350_at",10.1671385128233,10.4455231705219,10.4632659442501,10.9514911736035,10.6861862277243,11.0112108634953,10.4788081677537,10.7390573484405,10.827407928259,10.2343537252235,10.1844964433166,10.4007666498509
"101851_at",5.38297186268706,5.35581012869902,5.16290681363737,5.01999864438464,4.99133243056306,4.9955643313531,5.18551666158364,5.36498409940932,5.13578223289413,5.35378428132279,5.29953545631047,5.2792361928916
"161708_f_at",5.01067523932531,5.31050393176908,5.68318661239528,4.99312961027189,5.13280341533592,5.45740828627398,4.98747183012104,5.02924223634959,5.39386794012689,5.35678911052937,5.26244754239512,5.48218706534506
"101973_at",7.97253490902602,8.14793384001856,9.15573244022431,9.49922752780854,8.95668934101675,9.16916806485349,8.62400278286485,8.73374627023999,8.89172847964211,8.44365947541688,7.9365914107186,8.50105637778726
"97155_at",9.06549681673494,8.99361302124659,9.81753490197793,8.82618947761934,8.52837666619654,10.032772211891,8.88044106227109,8.75634297834924,8.74745010751152,9.04080789876123,9.01993543944985,9.73409871688713
"104057_at",7.17659114165105,7.5467113501051,7.98537967041751,7.55375027323431,7.50257777960335,8.11401276243398,7.39034592663303,7.62976544032433,8.09800794521101,7.38605188707216,7.49925270587187,7.80536872091976
"93573_at",8.12875653169193,8.24171649824298,7.99545014189503,11.2876536821244,10.9094812475649,8.99214702981903,10.4812018029157,9.80128452735251,10.4329246403538,9.58781396568547,8.49963475905037,8.04415989626675
"101561_at",8.34470084601055,8.54285603938206,8.00786790328123,11.875060080224,11.6843540101719,10.2396709410963,11.2132255509226,10.4452490163019,10.988258450445,10.4938162946288,8.86450232926001,7.97159098571377
"92795_at",8.45171509477085,8.87483309089253,9.12929403364348,8.99360655628534,9.0802323805462,9.29535867798391,8.61937942821529,8.84942560640553,9.16749848858588,8.77179210544192,8.55791636257274,8.8488679084998
"102742_g_at",7.63115081033877,8.30595362848432,7.59747084151788,9.20735389806153,8.43333181354819,7.62015534925086,8.57879990874296,8.40698818422582,8.00065921894851,8.28345096680782,8.27947388463982,7.67491830472031
"103657_i_at",6.20336294515858,6.15511898331008,6.37640173760452,5.87264165998694,5.90492584571953,6.44177634663114,5.79684972184706,5.91820852710358,6.35192686166,5.94881651051734,5.82395098618342,6.04131017098203
"100046_at",7.33075978875786,7.2846948432898,7.21562341245309,7.32062269155462,7.10938987365388,6.90337305155354,7.56202558593761,7.01909750589096,6.75401965333975,7.36300418879297,7.1912745734,7.0872752396679
"96199_at",6.51211936375899,6.50221964871784,7.10023565112243,6.57063851367232,6.87442873763478,7.53263838395678,6.4867397285622,6.65413089417165,6.98622373088858,6.51866842997172,6.19671985750417,6.71360018683407
"101139_r_at",5.53647220509542,5.32234491889857,5.11462849044995,5.04507215025949,5.15939805559338,4.86435685554327,5.25845493419345,5.15312722902407,5.03211105463178,5.45151596554349,5.41044397665561,5.18056014611275
"101910_f_at",7.29681695445117,7.99172889583977,7.51146074324485,6.8872533587137,6.88679263039098,7.01710732781999,7.12581133540859,6.87358076033281,7.43020940411468,7.38291559556646,7.08896511097356,6.89767625474743
"101635_f_at",6.937957724578,7.93222001080747,6.96637978360986,6.36952403895997,6.63905996160446,6.95917994510602,7.00604864702147,6.6313264004625,7.27085647849417,6.98686800008567,6.89771975519219,6.61878630713543
"95658_at",7.38790348262788,7.49522329770437,8.06802990353069,6.74816727913002,7.3008835802046,7.92847512304044,7.12008499950503,7.16454053047873,7.55905989025644,7.35321966499435,7.52408628850274,7.7404638551946
"102646_at",6.93804874750342,7.19694995242042,7.33886207674808,7.42997510853076,7.49631624971227,7.8084508126712,7.0456607298981,7.38244140120258,7.40938433384035,7.09418516042134,7.15691769529006,7.19004799569986
"99613_at",7.9223861327934,8.10300071484165,8.21612007086933,7.65934430867588,7.91218317571859,8.05211394693422,7.81318437113344,7.86424064021098,8.12900046357247,7.77530975755277,7.95492522980352,8.28710671835745
"160138_at",6.91705856184686,7.16951595666081,7.58974727581556,8.09102478660076,7.88974311662848,8.61359947631404,7.30046457875701,7.73698326320885,8.40362908281045,7.09685252434074,7.09387672371294,7.24871915879394
"161666_f_at",6.4562503562458,6.00357389257471,6.82260684146531,7.19779258214492,7.06305599454458,7.38014525790544,7.01363658271802,7.31086657470827,7.12645948680746,7.20420086236588,6.44639718778363,6.87312024665661
"101162_at",3.48452709339463,3.62652105178297,3.79272947045764,3.75328097096426,3.87436602698064,4.0526014915341,3.47820632319325,3.7250517998387,3.93783469620092,3.5556960323775,3.35559565768462,3.55882151835402
"102265_at",9.24349896153849,9.56313929255015,9.73775883173813,10.1934201686482,9.8656463150265,10.2902751078353,9.80591309984132,9.9419466600454,10.0619903966665,9.50352635735709,9.70391171542158,9.58379107497548
"98308_at",12.2158844526339,12.2889686709753,12.3750276228796,11.783299537076,11.97244169465,11.9429010931713,12.1491127436139,12.2232529955922,12.2807953128691,12.3446047787417,12.3509883743001,12.5268455112899
"160243_r_at",5.60469151007042,5.67301499784187,5.62082325223378,5.14352916672353,5.59960526797131,5.06385195129052,5.34347927173892,5.53929148980681,5.45228629066813,5.54773607655377,5.88745179926199,5.77886479260528
"101071_at",6.68541503067723,7.68127103029681,6.07726538218547,5.04992593171104,5.44729566014938,5.00412685922099,4.62773851714392,5.21663322304445,5.00066140678888,5.26164755965154,4.86159169172988,4.88773270825859
"160487_at",6.5304297806002,6.46447633691947,6.25554951174609,6.13109443205236,7.13443823014728,6.92569842679911,6.19440188158633,6.45858612538844,7.09380297544857,6.27427946213314,6.07367210482576,6.35531847368758
"93514_at",11.6549690459227,11.8272822409782,12.0101770290708,11.0939786016842,11.3967168356921,11.5758279926662,11.2665105634166,11.0779511099733,11.648959842471,11.7499263760775,11.6545962045465,11.8930678612171
"100403_at",6.39433845623427,6.51115627487076,6.30895448764766,6.10983126378936,5.95048458169973,5.91094934690675,6.11317934173566,5.92582963350402,5.77058257661059,6.23222961141471,5.96926228491982,5.69731604980062
"92541_at",13.784517413499,13.8205167172611,13.8663117697612,13.2512561154792,13.5338178717837,13.7256527821267,13.5351608628429,13.5396630901974,13.648293081541,13.7176343774267,13.8170644143885,13.8823528726958
"162101_f_at",9.50312317715548,9.51373560716901,10.0006278774685,8.97288255624228,9.16909861760707,9.82613665406022,9.13424939617218,9.31503318768798,9.71411537437556,9.59281764741101,9.57474176618616,9.77155578765501
"100923_at",7.12442392753518,7.44628282174086,7.06648745128002,7.46484623365447,7.31577519499319,6.85807385359849,7.35155128890137,7.38900703954094,7.17622541412016,7.54080481291762,7.525240573702,7.33371690151781
"98968_at",4.29152770977606,4.03820877627957,4.36426584487383,4.49053266923877,4.91044359272773,5.57653030509229,4.42949797858368,4.35966937688392,5.09121266696095,4.19897257817017,4.12050896847727,4.22701866078781
"94122_at",7.50577003411013,7.47099129395052,8.00818786773355,7.40498167988745,7.75329890679194,8.54867772966727,7.39791322216495,7.95986854838582,8.59318325194632,7.54159290057806,7.45974541950957,7.8015984445034
"98571_s_at",9.742910348539,10.0132714948546,10.1099359528703,10.3577667411396,10.2291766165324,10.0618121140111,9.89440842593259,10.2157404966088,10.2915362322593,9.85968087352196,9.94732701725966,10.0773249922247
"92952_f_at",5.3937867260976,5.3255111586541,5.14050306844979,5.49604560491625,5.53128121960096,5.12878476578865,5.80790176129849,5.42116751802311,5.17244764029143,5.51417288270053,5.40030240581544,5.41910555123942
"100153_at",7.3099817134423,7.20288980622565,6.93122853127413,7.2133326644255,7.14749501811643,6.85746857691242,7.22266501682137,7.07716796445767,6.88829483949269,7.16910034055344,7.28183034503772,7.1055790580603
"101059_at",6.56851246825403,6.4357754212461,6.78125012988266,5.83609188978677,6.11720855838083,6.52277323393711,5.84478154419018,6.396243710644,6.76720447336889,6.35561241398854,6.30749086083692,6.59637260229088
"96280_at",10.2488180280361,10.5100724937008,10.8414485134356,10.1815859739766,10.3179753746227,10.8776930307226,10.1471496476138,10.2966702690602,10.6505262723708,10.5038949418757,10.4669393076734,10.7623694451107
"160477_at",4.9193747997369,4.83086929676942,5.29569399559235,4.57608490747858,4.62545405858895,5.07041132392797,4.7779624071808,4.64803948617276,5.07369249638178,4.96596207963473,4.7911154385365,5.34760528154703
"92876_at",6.55017038905115,7.01944689894313,7.114648184572,6.07711181434666,6.5147569355329,6.82614224778194,6.57028365163658,6.63106266056292,7.05124454766821,6.95313673912608,7.03564912338447,7.27766676434753
"93101_s_at",8.8658525071659,9.39304140798777,9.69024081529841,9.79145942774412,10.0175759077222,10.025675185097,9.48177292911552,9.86239453064784,9.9386420277758,9.34567189633593,9.38587110601369,9.71347372769711
"97543_at",7.01429538219847,7.32134185986586,7.52618707308513,7.30915995197979,7.28751923119271,7.62314868938867,7.10392078801461,7.23897830203222,7.35538602733549,6.98851023006265,6.99384040744007,7.33590429397013
"93519_s_at",8.39991256287477,8.97971200539165,9.19046994712651,8.69203151806383,8.88185864250964,9.27926445740209,8.57670964843033,8.81140698641955,9.08105775212834,8.67016899063997,8.7951331659028,9.0718700606461
"97975_at",6.58771824942508,6.66179662818918,6.29092289749718,6.6722692083393,6.53681370032804,6.03699643831097,6.83537220911477,6.73688248685314,6.47355775361091,6.76432997838361,6.85680504252662,6.44568783369454
"101757_at",7.77695447065862,7.9868361760314,7.69073282012326,8.31343119343615,8.22886292103479,7.21633316398844,8.17833676101498,7.94488602380217,7.77949814964919,8.08768537891369,8.19583307405002,8.03306636470533
"92562_at",7.48535361519084,7.72031471566668,7.86180732058846,7.99170523787188,7.43523432834634,8.19849111695753,7.61106021563499,7.53678061730965,7.72997667377068,7.2959489474638,7.3212584791946,7.51849710225871
"99440_at",8.19430795328228,8.64778433421294,8.83630414699956,8.24132213685275,8.32513368020501,8.7406791151616,8.19376184141161,8.38509283950723,8.64608652799141,8.44282557385008,8.56813985950362,8.88455824963785
"92241_at",9.7187286863843,10.0696027438088,9.34140594653868,10.1269170607899,9.88554671351953,8.58975123394587,10.2556266810888,9.92191624606708,9.33636228666713,10.254197690798,10.2171306891923,9.6840547719881
"102955_at",6.98951674370248,7.95634739562059,7.55822452139938,8.76345601090893,7.91946764964633,7.80904091397557,8.08609867900566,7.7909174577573,8.24353895601881,7.40145365363647,7.55717392030895,7.0660550837327
"100307_at",6.41211400692406,6.66681198722553,6.00234128979923,7.21564197036584,6.51044818963411,5.70000084702845,7.03272158895299,6.55418300164284,5.8588346364328,7.18144178559192,6.96956181976311,6.59053956390697
"104149_at",7.6708428515358,7.578032192183,7.74996569071644,8.05290296656202,8.22540013068335,7.84610982610686,7.86319221169232,7.98801547417326,8.00932212564111,7.59912516163807,7.32669073175138,7.70025303535629
"99982_at",8.18766333311199,8.27324096956807,8.48714846531123,8.79824869304575,8.73785464037642,8.52339952054643,8.68924099523776,8.55899705343216,8.63160776910929,8.29921911087742,8.28740947153489,8.32645880354596
"98024_at",6.5961844154296,7.1186189682117,7.40079427834646,7.01021596991279,7.29723653930731,7.34892752653447,6.69329648940059,7.1178058705611,7.27912634341623,7.28550286405265,7.10391653490279,7.37417826946118
"100120_at",4.17060434624451,4.22581631571588,4.34735490257695,4.00624130581483,4.02945733755504,4.40877969226026,3.82981203124466,4.03300073471456,4.4135680267301,4.40829221299509,4.17023624725899,4.46537521796638
"92794_f_at",5.6456219249487,5.70335632923408,5.98975821754959,5.02282831203806,5.37409196372567,5.54549907908373,5.56569597613885,5.34981985469737,5.45614317140095,5.33236610533216,5.77816030150403,5.66585036266771
"94351_r_at",6.25054960179916,6.38346794303832,6.69334744367195,6.49274003487468,6.59891224405925,6.97970913278047,6.31003369571026,6.40273764202099,6.64925011237899,6.11651797444401,5.92714839273482,6.38924304801616
"103048_at",4.21562684177821,4.08102608756285,3.84161414877839,4.32018785001267,4.12069028262715,3.90272910898461,4.31704189652446,4.07539051270373,3.78201468808922,4.18546864702606,4.1915790531584,4.04635261147459
"99009_at",9.09517085847109,9.33822362675258,9.61177951729903,9.94999180580119,10.2000562209867,10.0250474983967,9.56910974562271,9.96111776188426,10.1470144998646,9.38821142879248,9.08130762131296,9.44412960598278
"104132_at",6.00248708139668,6.27333995405103,6.36649171295254,6.46350783734248,6.42297455396206,6.51786257905599,6.21701015753908,6.43001722116895,6.57241359839074,6.05631881440265,5.96644033866438,6.1568782125413
"99171_at",5.63105277133933,5.1919709458272,4.97355044333019,5.45744778032382,5.36636245147714,5.42206832295367,5.36145751583908,5.2463974013213,4.9718072035957,5.23729427046826,5.22093680811355,5.06755974472767
"99999_at",7.04621529641633,7.00831823238672,7.64421861020898,6.95633976935132,7.17953968281731,8.06345589451638,6.83483211226875,7.18798825739227,7.63624915316601,6.94667896572527,6.91716977236609,7.27087164252345
"98114_at",9.46957130044954,9.4744108487186,9.35915967979315,10.3935951543167,9.73411686259469,9.62190973923786,9.90910546103983,9.56213038625484,9.5054994064252,9.75706308253327,9.23048759000168,9.35706440757864
"101634_at",8.90394218438351,9.25932182168451,9.60587128865047,10.0289827460071,9.94212221741321,10.472144285529,9.37016626968856,9.74141295925625,10.253563387041,9.13564353918174,8.98177442520483,9.37984033609332
"104184_at",5.75386920996115,5.27229091914259,5.05251382550582,4.89912945853346,4.81977842522187,4.71478792929251,5.11565580223957,4.89451523731969,4.63836874261274,4.97305258954558,4.97577481266368,4.6342832308279
"160989_r_at",4.19775030083855,4.20191083593804,4.62856504108264,4.97006267898381,4.83614391150241,5.86713393862244,4.60634944620786,4.79063198221393,5.84655557817897,4.22317144518683,4.04930376446284,4.21133172574321
"162037_f_at",6.80268669581829,6.50118517367069,6.3586529241877,6.7145810781989,6.56514805232693,6.3332614961177,6.69930883016028,6.61631469537517,6.2347263355186,6.57112466614286,6.6819675348868,6.41794095293847
"104451_at",6.78517375566018,6.74589577762094,6.87276642423389,6.58291462746224,6.91540812096025,7.04012356325803,6.9986371174551,7.07448316464139,7.05024462454047,6.92143049568968,7.03870276561616,6.70997055698004
"160913_at",10.4789719573316,10.7353549605844,10.5732388699102,11.572576196529,11.3894164515657,10.6480143780886,11.078951313816,11.1332729554335,11.1002819492655,10.7363442830059,10.6656226769424,10.6522473585845
"94362_at",8.02504459889651,8.13735389817243,8.49221902566652,8.64840911987961,8.43832723216522,8.77782881620559,8.3286241518264,8.30557186478978,8.42224375114211,8.15045709933329,8.09757894945642,8.34719674224365
"92773_at",6.09337684782921,6.2687380026753,6.67966297676721,5.75508558564153,5.94269525588718,6.46676146724236,5.65168261924539,6.00571002932402,6.49224856584546,6.1786349830026,6.05712922042804,6.72685940623839
"160826_at",5.8604059309124,6.1715087513335,6.24726346525135,6.78858551818026,6.34197936847859,6.70968897261702,6.32230351146536,6.36837925662707,6.49770648530312,6.0191036267351,6.06058742555439,6.22706620321021
"96666_at",5.30730002463023,5.59058009496756,6.52338786258567,5.91864121250073,5.85979388128442,6.87794761078289,5.36582691411197,5.76761750547282,6.70724053283943,5.49571978888428,5.55618668513163,5.89272925788876
"93137_at",7.34922988473336,7.34095614045236,7.01194347451528,7.50674240612675,7.49972006609357,6.98405637081918,7.55607100700134,7.41038107441647,7.12592291741386,7.35348483635322,7.4238661564665,7.16778212101759
"161171_at",6.10681790640438,5.70526178491574,6.13568968190398,5.67974594642777,5.60346205289538,5.73483911651373,5.86506567375858,5.56367210875666,6.0621244838769,5.85267867859802,5.77848091146921,6.23867074388006
"98871_at",4.46840661291424,4.18957714489151,4.00021665166532,4.1488600842701,4.23976028890955,4.02737147941217,4.45379026730669,4.1536498808644,4.03982692505314,4.32314696353268,4.28995767583207,4.31895113740859
"92848_at",8.33571144994195,8.66287823121786,8.80629672216883,8.98773906760342,9.1207993006523,9.36406975393557,8.60983724383345,9.09138266817503,9.24232839165858,8.65898120320813,8.54874564603376,8.62636912947926
"101000_at",8.93499857117069,9.38659314545553,9.3881023107591,8.76022565955187,9.01506060557105,8.99970150617741,8.87367112682033,8.95654616427508,8.85758439387644,9.22675765780838,9.18027997924755,9.3428644306592
"160084_at",8.75369659397252,8.9934413443996,9.14528171577151,9.93241183979069,9.66849984615748,10.500568909242,9.81497693580395,9.77862621379809,10.0221933685255,9.04576506275252,9.32259410782118,9.044710563867
"99549_at",5.43594449762411,5.58751642237397,6.25699963691051,5.57680679183336,5.74668596319863,7.10647476910306,5.47102989137905,5.67297633497509,6.73162565412767,5.43870879471266,5.52835446196224,6.24517290260797
"104474_s_at",6.1125225292659,5.99004588570478,5.77743121094041,6.01345808967151,5.88006902604323,5.76828811581868,6.05691584005002,6.04376940313614,5.71581350440736,6.06933690150163,6.09854911416265,5.88714172268612
"100436_at",3.89791711365638,3.98727192690514,3.96576860045883,3.76035087201504,3.95941852447556,3.99086365511779,4.24852096402182,4.19147036854314,4.04649699859055,4.2273806530661,4.46763285176717,3.84077557144362
"102255_at",5.11799003888437,5.1434619600597,5.42012125159745,5.93462868296533,5.59397399529263,6.00731846473839,5.55854548519382,5.64929898855637,6.17855257544729,5.37697417451587,5.37618526436094,5.29183664140547
"161529_r_at",4.81889289961115,4.65955525650773,4.36923004751514,4.93236844531662,4.60729171381246,4.78060411739778,5.16374816165568,4.58561865005584,4.64997709422612,4.4771587804549,4.81854443721906,4.34684020847407
"94625_at",7.78862918411082,7.59662432637672,7.25973034934222,7.33894091614261,7.32990557711329,7.25018017313661,7.51707099681683,7.40403357989862,7.22442054713808,7.60626541297187,7.61897702402656,7.29413015773374
"100560_at",8.69368714283326,8.79909139037185,9.09796296018132,8.61985852533823,8.55101428234697,9.10405061654097,8.6325287695334,8.58758586134313,8.88615801356175,8.93795534747457,8.73505000526439,9.12598952857308
"95407_at",3.5831129645624,3.61146066088742,3.18134780638586,3.63754015266526,3.42056124621854,3.6034956593308,3.49281626214277,3.42258816810555,3.44708739195773,3.23516570771895,3.26064074312436,3.28104251831886
"93615_at",4.82903924306105,4.74383744631718,4.91800939249859,5.72777419288274,5.55234848238301,6.01184229272238,5.29750366315885,5.29938846553016,5.78625955314644,4.92358001365642,4.87695707698216,4.96672239939394
"104070_at",8.64880425279308,8.74315178092572,9.35186028728448,9.37428740674582,9.44844871357841,9.99177605495072,8.88153453456183,9.14648127954881,9.63795539151156,8.69679856468228,8.53485839216065,9.27347421717898
"92621_at",9.42158007121595,9.61108515146053,9.98129188935889,9.99954185457681,9.77591822754594,10.2556183325988,9.58420311198943,9.84306403947384,9.92211111903799,9.47009690249016,9.41842238414783,9.76230861823542
"96140_at",6.57703085210726,6.47444541216867,6.10903676020981,6.25704184132788,6.22449180199728,6.05883467204921,6.43118131222275,6.2368275025733,5.96080879443631,6.47999360987659,6.41830537338317,6.29484642591444
"94347_i_at",7.63015761540957,7.83035705341475,8.320540605862,7.74324446460024,7.8199379565305,8.7142476312429,7.51428806672279,7.94557069941233,8.2162823775575,7.76131348579442,7.52655185339016,8.02600075637723
"101065_at",7.17288641555116,7.52360657081626,7.85676457100461,7.85218000361403,7.77204083106777,8.36834243119808,7.54693705451807,7.73003752909112,8.18587830988704,7.49996157280626,7.37821801880652,7.68731126081503
